id,app,content,score,timestamp,aspects,opinions,sentiments,categories,mapped_categories
1213,Sunwai,ASSALAMU ALAIKUM I WILL COMPLAINT 3 TIMES BUT TILL NOW NO RESPONSE FROM TEAM... I AM STILL WAITING WITH PATIENCE WITH POSITIVE THOUGHTS I WIIL REQUEST TO SUNWAI APP TEAM PLZPLZ PLZ SOLVE MY PROBLEM 🙏🏻😭🙏🏻😭🙏🏻😭🙏🏻😭,3,22/05/2025 21:55,['SUNWAI APP TEAM'],['NULL'],['negative'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
1214,Sunwai,best app best people thank u govt pak nd thnk u un logo ka jo yaha mulazam ha or hmari bat snte hain thnk u,5,18/05/2025 20:54,['app'],['best'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1215,Sunwai,👍,5,16/05/2025 12:28,['NULL'],['NULL'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1216,Sunwai,There is no way to change the email address. I accidentally put wrong email and now the app not allowing me to change email address.,1,15/05/2025 19:31,"['email address', 'app']","['wrong', 'NULL']","['negative', 'negative']","['SUPPORT#GENERAL', 'SOFTWARE#GENERAL']","['CUSTOMER_SUPPORT', 'APP#FEATURES']"
1217,Sunwai,very bad app there is no out look even no scroll to see full content worst app... and also no any response...just clos3 the complaint without information...,1,12/05/2025 10:53,['app'],['bad'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1218,Sunwai,very helpful,5,11/05/2025 19:39,['NULL'],['helpful'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1219,Sunwai,very Great App. I issued a complain about account hold .. they took action abruptly. very Helpful..,5,06/05/2025 16:29,['App'],['Great'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1220,Sunwai,the worst 😭 application I ever had experienced.,1,05/05/2025 10:00,['application'],['worst'],['negative'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1221,Sunwai,"Thanks for launching this app/portal by state bank of Pakistan. I submitted a complain regarding my account, withing short time my issue was resolved. Thanks regards",5,04/05/2025 22:21,"['app/portal', 'state bank of Pakistan']","['Thanks', 'resolved']","['positive', 'positive']","['SOFTWARE#GENERAL', 'SUPPORT#GENERAL']","['APP#FEATURES', 'CUSTOMER_SUPPORT']"
1222,Sunwai,does not working,1,04/05/2025 0:06,['NULL'],['NULL'],['negative'],['LAPTOP#OPERATION_PERFORMANCE'],['DEVICE#PERFORMANCE']
1223,Sunwai,There is no wallet account show in the list.how can i submit the complain against wallet account like Nayapay,1,02/05/2025 14:56,['wallet account'],['NULL'],['negative'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1224,Sunwai,"After following all the signing up procedures when I tried to sign in, it's not accepting my username and password. Now I have been trying for over a week the 'Forget Password' option but it's not accepting its own password reset codes.👎👎👎",1,29/04/2025 13:46,"['signing up procedures', ""'Forget Password' option""]","['not accepting my username and password', 'not accepting its own password reset codes']","['negative', 'negative']","['SOFTWARE#GENERAL', 'SOFTWARE#GENERAL']","['APP#FEATURES', 'APP#FEATURES']"
1225,Sunwai,Bad and not Helpful at All. same as other government platforms This platform is also useless and not Helpful. I raised a complaint to provide all the supporting documents. my issue is still not resolved but they closed my ticket.I advise people who are looking for reviews that do not waste your time for this platform and try another way if you have any issues,1,28/04/2025 13:12,['platform'],['bad'],['negative'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1226,Sunwai,Great app i am Reaulvd our esy paisa acount this apsss thanks sunwai apps,5,25/04/2025 12:13,['app'],['Great'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1227,Sunwai,I have launched complaint on this app from last week and still no response?????,3,24/04/2025 4:01,['app'],['complaint'],['negative'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1228,Sunwai,اتہائی بکواس ایپ ھے یہ میں ابھی اس میں سائن ان ھی نہیں ھوسکا شکایت درج کرنا تو بہت دور کی بات ھے یہ شکایت درج نہیں کرنے کی سہولت نہیں دے رہی توشکایت ھل کیسے کرے گی ؟,1,22/04/2025 18:54,['NULL'],['NULL'],['negative'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1229,Sunwai,they closed my complaint 2 times without solving it and status shows it is solved.,1,21/04/2025 16:09,['NULL'],['NULL'],['negative'],['SUPPORT#GENERAL'],['CUSTOMER_SUPPORT']
1230,Sunwai,it is very poor...slow working app..we can not sign up easily... password creating problem,1,20/04/2025 11:17,['app'],['poor'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1231,Sunwai,"very good platform for banking sector, complaints, very helpful and quick response of SBP team. I appreciated",5,18/04/2025 14:34,"['platform', 'SBP team']","['good', 'helpful']","['positive', 'positive']","['SOFTWARE#GENERAL', 'SOFTWARE#GENERAL']","['APP#FEATURES', 'APP#FEATURES']"
1232,Sunwai,absolutely good experience,5,17/04/2025 9:24,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1233,Sunwai,error login issue I changed my password 2 times again incorrect login details,1,14/04/2025 20:01,['login details'],['error'],['negative'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1234,Sunwai,This app is very good and easy way to solve your banking problem.Thank you so much for recovering my money from easypaisa,5,10/04/2025 6:35,['app'],['good'],['positive'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1235,Sunwai,"I signed up by entering all my details, but when I tried to log in after registration, it kept saying, ""Your phone number or password is incorrect."" I’ve tried multiple times, double-checked everything, but still can't get in. This is extremely frustrating! Please fix this issue immediately.",1,29/03/2025 5:59,['phone number or password'],['frustrating'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1236,Sunwai,app don't work I create account but when I trying to login its show error,1,24/03/2025 4:38,['app'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1237,Sunwai,"""org.xml.sax.SAXParseException; lineNumber: 7; columnNumber: 58; The character reference must end with the delimiter."" facing this error and can't login after resetting the password. However, on website, can login using old password successfully.",1,20/03/2025 6:11,"['lineNumber', 'columnNumber']","['NULL', 'NULL']","['negative', 'positive']","['KEYBOARD#DESIGN_FEATURES', 'KEYBOARD#DESIGN_FEATURES']","['PASSWORD#FORMAT_ISSUES', 'PASSWORD#FORMAT_ISSUES']"
1238,Sunwai,Third class app After creating login issues like authentication error,1,14/03/2025 7:44,['app'],['Third class'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1239,Sunwai,Best app good response acha setup hai,5,12/03/2025 4:42,"['app', 'acha setup']","['Best', 'good response']","['positive', 'positive']","['SOFTWARE#GENERAL', 'SOFTWARE#GENERAL']","['APP#FEATURES', 'APP#FEATURES']"
1240,Sunwai,PASSwORD FORGET KRNY PY Sari information B Dy di Next setup py Error ajata ha Invalid Details Ab btaye kia kry,1,08/03/2025 22:57,['PASSwORD'],['NULL'],['negative'],['KEYBOARD#DESIGN_FEATURES'],['PASSWORD#FORMAT_ISSUES']
1241,Sunwai,If I am to be directed to a website. Why even create an app.,1,08/03/2025 1:37,['app'],['NULL'],['negative'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1242,Sunwai,Mene easy pesa helpline na call recive karhay na ap log kuch easy pesa q karhay ha aesa,2,06/03/2025 23:27,['easy pesa helpline'],['NULL'],['positive'],['SUPPORT#GENERAL'],['CUSTOMER_SUPPORT']
1243,Sunwai,"The Sunwai app is a helpful initiative by SBP for filing complaints against banks. However, it does not include Electronic Money Institutions (EMIs) like JazzCash, NayaPay, and SadaPay, which are widely used in Pakistan. Many users face issues with these services, such as unauthorized transactions and service failures, but there is no way to report them through this app. I request SBP to update Sunwai and add EMIs to the complaint system for better consumer protection.",4,05/03/2025 17:59,"['Sunwai app', 'EMIs']","['helpful', 'not include']","['positive', 'negative']","['SOFTWARE#GENERAL', 'SUPPORT#GENERAL']","['APP#FEATURES', 'CUSTOMER_SUPPORT']"
1244,Sunwai,Not working,1,05/03/2025 13:02,['NULL'],['Not working'],['negative'],['LAPTOP#OPERATION_PERFORMANCE'],['DEVICE#PERFORMANCE']
1245,Sunwai,Quick response and guaranteed issues solution here,5,28/02/2025 18:42,"['response', 'guaranteed issues']","['Quick', 'NULL']","['positive', 'positive']","['SUPPORT#QUALITY', 'SUPPORT#QUALITY']","['SUPPORT#RESPONSE', 'SUPPORT#RESPONSE']"
1246,Sunwai,"I registered on the Sunwai State Bank Complaint Portal, but now I can't log in. I even tried the ""Forgot Password"" option, but it doesn't work—it just doesn't proceed. This is really frustrating as I need to access my account. Please fix this issue or provide a way to reset my account. Poor user experience! 👎",1,25/02/2025 23:04,['Sunwai State Bank Complaint Portal'],['frustrating'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1247,Sunwai,rating ⭐⭐⭐⭐⭐ but kindly update it and add my city Sangla Hill District Nankana also every missing city in it.,5,25/02/2025 19:34,['NULL'],['NULL'],['positive'],['RESTAURANT#GENERAL'],['LOCATION_FEEDBACK_MISC']
1248,Sunwai,"Very good for, easy paisa, bank account I'd or other digital wallet problem, etc but request to the owner please update app for more to use easy",5,23/02/2025 21:48,"['paisa', 'app']","['easy', 'NULL']","['positive', 'negative']","['FOOD#QUALITY', 'SOFTWARE#USABILITY']","['MISC#APP_FEEDBACK', 'APP#USABILITY_FEATURES']"
1249,Sunwai,"Very bad I was not able to login either I have entered my all information,👎👎",1,20/02/2025 16:58,['login'],['bad'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1250,Sunwai,I have a great experience issue timely resolved,5,19/02/2025 10:12,['experience'],['great'],['positive'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
1251,Sunwai,Sunwai app per regester kia ha laken login nahi ho rah please help me,4,18/02/2025 7:09,['Sunwai app'],['NULL'],['negative'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1252,Sunwai,Easy paisa digital bank is not available in the app scroll down menu.,1,15/02/2025 12:11,['paisa digital bank'],['easy'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1253,Sunwai,Didn't Work properly unit one time signin every time shoe authentication error without authenticating.,1,13/02/2025 0:34,['unit'],"[""Didn't Work properly""]",['negative'],['LAPTOP#OPERATION_PERFORMANCE'],['DEVICE#PERFORMANCE']
1254,Sunwai,Good one,5,06/02/2025 12:50,['NULL'],['Good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1255,Sunwai,Good app,5,04/02/2025 10:38,['app'],['Good'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1256,Sunwai,Really helpful source.,5,03/02/2025 18:42,['source'],['helpful'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1257,Sunwai,i had a wonderful experience on this app. highly recommended,5,03/02/2025 18:01,['app'],['wonderful experience'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1258,Sunwai,Now i know why this app name is sunwai very useful and justifying app.👍🏻,4,03/02/2025 15:23,['app name'],['useful'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1259,Sunwai,Amažing Features 😊,5,03/02/2025 14:45,['Amaing Features'],['Amaing'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1260,Sunwai,Best of luck,5,01/02/2025 1:21,['luck'],['Best'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1261,Sunwai,Excellent initiative by SBP,5,31/01/2025 17:12,['initiative'],['Excellent'],['positive'],['COMPANY#GENERAL'],['BANK_REPUTATION']
1262,Sunwai,Best experience,5,31/01/2025 16:59,['experience'],['Best'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1263,Sunwai,"They closed my request 2 times by stating that I haven't provided them required documents, infavt they haven't asked any documents from me, no contact. Third time, they give the reply which Mobilink bank gave to them regarding fake account. No resolution. They are not helpful, and app is pathetic.",1,30/01/2025 17:29,"['NULL', 'app']","['NULL', 'pathetic']","['negative', 'negative']","['SUPPORT#GENERAL', 'SOFTWARE#GENERAL']","['CUSTOMER_SUPPORT', 'APP#FEATURES']"
1264,Sunwai,App active nahi ho rahi,3,26/01/2025 12:25,['App active nahi ho rahi'],['NULL'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1265,Sunwai,Good 😊👍,5,23/01/2025 22:07,['NULL'],['Good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1266,Sunwai,After closing of complaint...no remarks been shared with complaintent by concerned bank... Kindly show remarks of concerned branch. And feedback of that complaint,1,22/01/2025 15:19,"['complaint', 'complaint']","['no remarks', 'remarks']","['negative', 'negative']","['SUPPORT#GENERAL', 'SUPPORT#GENERAL']","['CUSTOMER_SUPPORT', 'CUSTOMER_SUPPORT']"
1267,Sunwai,"Worst state bank service. Bloody corrupt organisation. They dont take any action against tbe bank even if you provide evidences in documentary form, and favour the banks specially if they too are at stake.",1,15/01/2025 13:23,"['state bank service', 'organisation']","['Worst', 'corrupt']","['negative', 'negative']","['SUPPORT#GENERAL', 'COMPANY#GENERAL']","['CUSTOMER_SUPPORT', 'BANK_REPUTATION']"
1268,Sunwai,Poor app . No one listens,1,11/01/2025 8:56,['app'],['Poor'],['negative'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1269,Sunwai,Excellent work by state bank of pakistan and Govt of pakistan..I get my money back from eaisypaisa company.,5,10/01/2025 17:39,"['state bank of pakistan', 'govt of pakistan']","['Excellent work', 'get my money back']","['positive', 'positive']","['SUPPORT#GENERAL', 'SUPPORT#GENERAL']","['CUSTOMER_SUPPORT', 'CUSTOMER_SUPPORT']"
1270,Sunwai,My money stuck from 1 year but not received yet,1,08/01/2025 23:08,['money'],['stuck'],['negative'],['SUPPORT#GENERAL'],['CUSTOMER_SUPPORT']
1271,Sunwai,Yaqeen nahi tha masla Hal Hoga easypaisa ne mere paise 2 month say Daba rakhe they or Mera no block ker dya tha mager sunwai men complain ke bad paise wapis mil gay thanks sunwai team easypaisa Sy bach ker Rahe logo ka paisa kha Rahe hen,5,08/01/2025 16:45,"['Hal Hoga easypaisa', 'Sys bach ker Rahe logo']","['NULL', 'NULL']","['negative', 'positive']","['SERVICE#GENERAL', 'COMPANY#GENERAL']","['BRANCH_SERVICE', 'BANK_REPUTATION']"
1272,Sunwai,نہایت ہی آ علی ایپ ہے میں بہت ایمپریس ہوا ہوں 👍,5,08/01/2025 1:15,['NULL'],['NULL'],['negative'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1273,Sunwai,Best App,5,07/01/2025 9:11,['App'],['Best'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1274,Sunwai,A fantastic platform for resolving banking issues! Sunwai Portal makes the complaint process seamless and efficient. Highly recommended for anyone facing banking challenges.,5,03/01/2025 21:09,"['platform', 'Sunwai Portal']","['fantastic', 'resolving banking issues']","['positive', 'positive']","['SOFTWARE#GENERAL', 'SOFTWARE#GENERAL']","['APP#FEATURES', 'APP#FEATURES']"
1275,Sunwai,Best application,5,03/01/2025 17:25,['application'],['Best'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1276,Sunwai,Great application for the complaints.,5,03/01/2025 17:21,['application'],['Great'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1277,Sunwai,A good initiative. Makes resolving complaints easier than before.,5,03/01/2025 16:25,['initiative'],['good'],['positive'],['COMPANY#GENERAL'],['BANK_REPUTATION']
1278,Sunwai,"Waste of time, App is a showpiece, complaints registered are not pursued by SBP.",1,03/01/2025 7:23,['App'],['Waste of time'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1279,Sunwai,Third class App no response by the bank or not respond by sunwai app shame on state bank team don't waste time the innocent people,1,31/12/2024 0:08,['state bank team'],['shame'],['negative'],['SUPPORT#GENERAL'],['CUSTOMER_SUPPORT']
1280,Sunwai,"Filed an complaint on the app to inquirw branch's unncessary requirements (atleast 2M deposit in current account) for locker. Complaint was closed with remakrs ""Contact Helpline"" which defeats the purpose of this app. No option to reopen complaint.",1,30/12/2024 12:46,['app'],['NULL'],['negative'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1281,Sunwai,Such a reliable Service they provide absolutely jaw dropping and quick response I've get every time i gave it a try,5,20/12/2024 2:16,['Service'],['reliable'],['positive'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
1282,Sunwai,اس ایپ پر کوئی مسائل حل نہیں کیا جاتے,1,04/12/2024 19:15,['NULL'],['NULL'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1283,Sunwai,Worst Data chore,1,01/12/2024 6:10,['Data chore'],['Worst'],['negative'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1284,Sunwai,There is no option to reopen the complaint. Banks often close complaints without providing any resolution.,1,29/11/2024 18:15,"['complaints', 'Banks']","['no option to reopen', 'close complaints without providing any resolution']","['negative', 'negative']","['SUPPORT#GENERAL', 'SUPPORT#GENERAL']","['CUSTOMER_SUPPORT', 'CUSTOMER_SUPPORT']"
1285,Sunwai,Very Good app for bank issues. They resolve issue as soon as possible.,5,28/11/2024 15:08,['app'],['Good'],['positive'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1286,Sunwai,Nice app,5,28/11/2024 11:01,['app'],['Nice'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1287,Sunwai,It's great. Thank you so much for bringing this amazing service. My money had been stuck in easypaisa for several months and they were not giving any response but when I registered complaint against them on Sunwai I have got my money in just 2 days. Thank you so much 🙏,5,25/11/2024 18:44,['service'],['amazing'],['positive'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
1288,Sunwai,Nice,5,25/11/2024 17:37,['NULL'],['Nice'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1289,Sunwai,Excellent work. Thank you,5,20/11/2024 20:27,['work'],['Excellent'],['positive'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
1290,Sunwai,App needs to be checked and bugs should be fixed overall good to use and helpful in putting complaints,4,19/11/2024 0:46,['App'],['good to use'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1291,Sunwai,Nice app,5,17/11/2024 17:03,['app'],['Nice'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1292,Sunwai,"I believe this app has great potential....I recently faced an issue where a transaction got stuck, and despite reaching out to my bank, there was no response for three days.....Then, I decided to file a complaint on the Sunwai app..... To my surprise, within 24 hours, not only was my amount refunded, but I also received an apology email from my bank..... I’m really glad it worked....! I hope the app continues to deliver results this effectively.....",5,14/11/2024 11:14,['app'],['great potential'],['positive'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1293,Sunwai,One of the best compliments medium... Great work.. Cheers,5,11/11/2024 17:07,['medium'],['best'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1294,Sunwai,Good app,5,11/11/2024 15:42,['app'],['Good'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1295,Sunwai,Great,5,08/11/2024 19:42,['NULL'],['Great'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1296,Sunwai,Sada pay Naya pay application Ki compleain ka option Ni Hai,1,07/11/2024 21:07,['Sada pay Naya pay application'],['compleain ka option'],['negative'],['SOFTWARE#GENERAL'],['APP#FEATURES']
